Country,Latitude,Longitude,Year,Month,Day,Secchi (m),NLA *,State,Water Body,County (Borough/Parrish),GNIS ID,GNIS Feature Name,GNIS Class,GNIS County,GNIS Latitude,GNIS Longitude,GNIS Elevation (m)
USA,40.4919,-83.8921,1991,9,30,0.2286,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1991,9,30,0.254,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1991,10,3,0.2286,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1991,10,10,0.3556,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1991,10,13,0.2032,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1991,10,14,0.3302,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1991,10,18,0.2794,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1991,10,21,0.3048,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1991,10,31,0.3556,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,5,7,0.3048,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,5,12,0.3048,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,5,12,0.3556,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,5,13,0.4826,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,5,13,0.4318,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,5,14,0.4318,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,5,15,0.4826,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,5,16,0.4826,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,5,21,0.4826,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,5,21,0.508,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,5,25,0.3556,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,5,25,0.3302,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,5,25,0.3556,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,5,27,0.6096,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,5,27,0.4572,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,5,28,0.5334,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,5,28,0.508,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,5,31,0.4064,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,6,8,0.381,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,6,8,0.4318,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,6,9,0.4064,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,6,9,0.254,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,6,9,0.254,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,6,9,0.254,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,6,10,0.4064,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,6,10,0.3556,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,6,11,0.3302,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,6,12,0.3556,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,6,12,0.3302,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,6,15,0.3556,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,6,17,0.254,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,6,22,0.3048,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,6,22,0.3048,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,6,22,0.3048,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,6,26,0.3048,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,6,26,0.3556,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,6,26,0.3302,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,6,29,0.3302,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,6,30,0.2032,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,6,30,0.381,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,7,2,0.3048,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,7,2,0.381,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,7,9,0.2794,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,7,9,0.2286,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,7,9,0.2794,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,7,10,0.3048,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,7,15,0.2032,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,7,15,0.254,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,7,16,0.2794,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,7,18,0.2032,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,7,23,0.4572,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,7,23,0.254,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,7,24,0.3048,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,7,27,0.3302,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,7,27,0.254,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,7,27,0.2794,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,7,30,0.3302,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,7,30,0.3048,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,8,2,0.3302,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,8,2,0.23,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,8,2,0.23,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,8,4,0.381,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,8,4,0.2032,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,8,5,0.2794,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,8,7,0.254,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,8,9,0.3302,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,8,9,0.2286,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,8,9,0.2032,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,8,9,0.2286,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,8,11,0.254,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,8,12,0.3048,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,8,12,0.3048,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,8,12,0.254,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,8,15,0.2794,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,8,17,0.3048,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,8,18,0.2286,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,8,21,0.254,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,8,21,0.3048,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,8,21,0.2794,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,8,24,0.25,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,8,26,0.3556,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,8,26,0.3302,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,8,27,0.3048,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,8,27,0.2794,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,8,29,0.3302,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,9,5,0.254,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,9,5,0.3302,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,9,9,0.3048,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,9,9,0.3048,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,9,13,0.2794,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,9,13,0.3048,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,9,13,0.3048,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,9,14,0.254,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,9,15,0.2794,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,9,16,0.3556,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,9,17,0.254,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,9,19,0.254,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,9,25,0.3556,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,9,29,0.2286,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,9,29,0.2794,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,9,30,0.3556,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,9,30,0.3556,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,10,5,0.3048,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,10,6,0.3556,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,10,7,0.381,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,10,7,0.3556,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,10,10,0.3302,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,10,12,0.381,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,10,13,0.3556,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,10,13,0.3556,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,10,19,0.3302,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,10,19,0.381,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,10,21,0.4572,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,10,21,0.4572,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,10,27,0.4572,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1992,10,27,0.4064,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1993,5,6,0.6096,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1993,5,8,0.6096,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1993,5,10,0.4572,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1993,5,10,1.016,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1993,5,14,0.9652,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1993,5,14,0.8636,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1993,5,20,0.6096,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1993,5,20,0.8128,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1993,5,21,0.4572,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1993,5,22,0.8128,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1993,5,26,0.3048,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1993,5,26,0.3048,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1993,5,26,0.635,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1993,5,27,0.8382,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1993,5,29,0.66,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1993,5,29,1.5,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1993,6,3,0.5842,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1993,6,3,0.7112,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1993,6,4,0.508,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1993,6,6,0.6604,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1993,6,7,0.5588,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1993,6,8,0.2286,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1993,6,8,0.254,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1993,6,9,0.3302,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1993,6,9,0.3556,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1993,6,9,0.2286,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1993,6,11,0.7366,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1993,6,16,0.4826,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1993,6,22,0.508,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1993,6,24,0.4826,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1993,6,25,0.4318,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1993,6,26,0.4572,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1993,7,3,0.2794,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1993,7,3,0.6604,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1993,7,3,0.5842,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1993,7,7,0.4064,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1993,7,7,0.4572,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1993,7,7,0.1778,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1993,7,7,0.1778,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1993,7,9,0.4572,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1993,7,10,0.4064,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1993,7,15,0.381,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1993,7,16,0.3302,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1993,7,16,0.381,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1993,7,16,0.4572,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1993,7,16,0.4064,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1993,7,17,0.3302,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1993,7,21,0.2794,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1993,7,21,0.2286,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1993,7,21,0.3048,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
USA,40.4919,-83.8921,1993,7,22,0.3048,,Ohio,Indian Lake,Logan,1041943,Indian Lake,Reservoir,Logan,40.4675651,-80.8753645,383
